Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,Perc_WIDA_AGP,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2024,07,Humboldt,07105.2,Paradise Valley MS,Regular,83,5,YES,-,-,-,-,-,NO,NO,NO,60.0,40.0,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07201.1,Sonoma Heights ES,Regular,37.5,2,YES,42.6,48.6,N/A,YES,YES,NO,NO,NO,43.9,39.0,35.0,35.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.7,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07202.1,Winnemucca GS ES,Regular,67.5,4,NO,47.7,42.4,N/A,YES,YES,NO,NO,NO,68.0,43.4,50.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.8,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07203.1,McDermitt ES,Regular,51.1,3,YES,<5,15.5,-,NO,NO,YES,NO,NO,35.2,56.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.7,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07205.1,Grass Valley ES,Regular,37.5,2,YES,31.0,33.6,N/A,YES,YES,NO,NO,NO,39.6,41.3,31.5,31.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.1,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07206.1,French Ford ES,Regular,13.1,1,YES,27.8,23.2,<5,YES,YES,NO,NO,NO,31.9,20.3,19.3,19.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.6,NO,N/A,NO,N/A,YES,1
2024,07,Humboldt,07301.2,Winnemucca JHS MS,Regular,35.5,2,YES,36.8,25.4,48.6,YES,YES,NO,NO,NO,34.9,25.2,21.4,21.4,92.0,N/A,N/A,N/A,N/A,N/A,N/A,31.1,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07302.2,McDermitt JHS MS,Regular,13.3,1,YES,<5,<5,<5,YES,YES,NO,NO,NO,<5,<5,N/A,N/A,93.3,N/A,N/A,N/A,N/A,N/A,N/A,37.0,YES,6,NO,N/A,NO,N/A
2024,07,Humboldt,07501.3,Lowry HS,Regular,55,3,NO,42.6,21.4,11.9,YES,YES,NO,NO,NO,N/A,N/A,6.6,6.6,N/A,92.8,52.6,23.0,29.6,>95,>95,38.2,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07601.3,McDermitt HS,Regular,10,1,YES,9.0,<5,<5,-,-,NO,NO,NO,N/A,N/A,-,-,N/A,100.0,27.2,<4.5,-,63.6,-,48.5,YES,2,NO,N/A,NO,N/A
2024,08,Lander,08201.1,Battle Mtn ES,Regular,13,1,YES,28.0,21.8,N/A,YES,YES,NO,NO,NO,32.2,17.9,9.0,9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.4,NO,N/A,YES,N/A,NO,N/A
2024,08,Lander,08302.2,Lemaire JHS MS,Regular,18,1,NO,25.0,11.9,15.8,YES,YES,YES,YES,NO,22.9,14.3,<5,<5,71.7,N/A,N/A,N/A,N/A,N/A,N/A,30.7,NO,N/A,YES,N/A,NO,N/A
2024,08,Lander,08601.3,Battle Mtn HS,Regular,47.2,2,NO,43.8,23.3,18.5,NO,NO,YES,YES,NO,N/A,N/A,-,-,N/A,85.5,39.3,32.7,5.0,92.3,85.5,36.6,NO,N/A,NO,N/A,NO,N/A
2024,08,Lander,08602.1,Austin Combined ES,Regular,5,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,08,Lander,08602.2,Austin Combined MS,Regular,N/A,Not Rated,NO,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09102.1,Pahranagat Valley ES,Regular,19.4,1,YES,37.1,44.8,23.8,NO,NO,YES,YES,NO,20.0,35.0,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.1,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09201.1,Caliente ES,Regular,81.1,4,YES,66.4,69.2,-,NO,NO,YES,YES,NO,65.3,69.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.7,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09202.1,Panaca ES,Regular,23.8,1,YES,50.5,50.5,14.2,YES,YES,NO,NO,NO,35.0,26.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.1,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09203.1,Pioche ES,Regular,59.3,3,YES,50.6,42.8,-,NO,NO,YES,YES,NO,46.1,53.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.8,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09301.2,Meadow Valley MS,Regular,40,2,NO,50.6,45.4,38.4,YES,YES,NO,NO,NO,48.6,27.7,N/A,N/A,85.7,N/A,N/A,N/A,N/A,N/A,N/A,22.2,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09302.2,Pahranagat Valley MS,Regular,52.2,3,NO,45.8,27.1,61.5,NO,NO,YES,YES,NO,53.5,25.9,N/A,N/A,80.0,N/A,N/A,N/A,N/A,N/A,N/A,20.3,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09501.3,Lincoln HS,Regular,54.4,3,NO,28.1,6.0,20.0,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,88.3,51.3,21.6,52.7,94.7,>95,21.9,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09601.3,Pahranagat Valley HS,Regular,69.4,3,NO,35.0,9.0,39.2,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,100.0,87.5,29.1,52.0,>95,94.5,27.5,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09602.2,C O Bastian MS,Juvenile Correctional,N/A,Not Rated,NO,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,09,Lincoln,09602.3,C O Bastian HS,Juvenile Correctional,10.9,Not Rated,NO,-,-,-,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,N/A,-,<5,<4.5,-,<5,5.8,<5,YES,6,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",101101.1,NV Rise CS ES,SPCSA,54,3,YES,45.2,30.5,<5,YES,YES,NO,NO,NO,49.5,28.8,50.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.1,NO,N/A,NO,N/A,YES,2
2024,10,Lyon,10201.1,Dayton ES,Regular,41,2,YES,31.7,30.0,5.4,NO,NO,YES,YES,NO,37.4,40.5,48.1,48.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.3,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10202.1,Yerington ES,Regular,14,1,YES,22.9,23.4,N/A,YES,YES,NO,NO,NO,33.3,10.8,38.9,38.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.6,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10203.1,Fernley ES,Regular,26.5,1,YES,31.8,31.4,N/A,YES,YES,YES,YES,NO,37.8,19.1,58.3,58.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.4,NO,N/A,NO,N/A,YES,2
2024,10,Lyon,10205.1,Silver Stage ES,Regular,11.1,1,YES,26.7,19.0,N/A,YES,YES,NO,NO,NO,24.5,12.3,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.6,YES,2,NO,N/A,NO,N/A
2024,10,Lyon,10206.1,East Valley ES,Regular,54,3,YES,49.4,48.9,N/A,YES,YES,YES,YES,NO,54.1,52.9,44.4,44.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.0,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10208.2,Dayton Intermediate MS,Regular,20,1,YES,27.2,19.7,23.6,NO,NO,YES,YES,NO,29.6,19.9,30.7,30.7,88.9,N/A,N/A,N/A,N/A,N/A,N/A,34.6,NO,N/A,NO,N/A,YES,1
2024,10,Lyon,10209.1,Cottonwood ES,Regular,21,1,YES,29.7,28.4,N/A,YES,YES,NO,NO,NO,38.3,26.1,34.2,34.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.2,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10210.1,Sutro ES,Regular,23,1,YES,24.8,15.3,11.6,YES,YES,NO,NO,NO,39.5,22.3,43.1,43.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.1,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",102100.1,NV Prep CS ES,SPCSA,12,1,YES,29.0,21.1,<5,YES,YES,NO,NO,NO,33.3,17.1,21.4,21.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.6,NO,N/A,NO,N/A,YES,1
2024,18,"State Public Charter School Authority ",102100.2,NV Prep CS MS,SPCSA,17,1,YES,26.0,12.4,13.2,YES,YES,YES,YES,NO,27.2,11.8,16.6,16.6,>95,N/A,N/A,N/A,N/A,N/A,N/A,33.9,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10211.1,Riverview ES,Regular,17.5,1,YES,25.1,31.3,11.1,YES,YES,NO,NO,NO,30.9,30.1,34.6,34.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.0,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10302.2,Yerington Intermediate MS,Regular,47.5,2,YES,32.2,20.5,22.9,YES,YES,NO,NO,NO,35.8,25.8,30.9,30.9,94.2,N/A,N/A,N/A,N/A,N/A,N/A,32.3,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10303.1,Fernley Intermediate ES,Regular,30,2,YES,34.0,25.0,6.9,YES,YES,YES,YES,NO,37.8,29.8,55.5,55.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.4,NO,N/A,NO,N/A,YES,1
2024,10,Lyon,10304.2,Silver Stage MS,Regular,17,1,YES,21.1,10.2,20.0,YES,YES,NO,NO,NO,22.8,12.3,16.6,16.6,71.9,N/A,N/A,N/A,N/A,N/A,N/A,43.6,NO,N/A,NO,N/A,YES,1
2024,10,Lyon,10305.2,Silverland MS,Regular,14.5,1,YES,20.9,20.7,28.6,NO,NO,YES,YES,NO,20.4,21.3,14.8,14.8,92.0,N/A,N/A,N/A,N/A,N/A,N/A,36.2,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",104101.3,NSHS II Meadowwood HS,SPCSA,100,5,NO,72.0,44.0,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,>95,>95,71.4,93.3,>95,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",105101.1,Signature Prep CS ES,SPCSA,42.5,2,YES,52.9,42.3,27.7,YES,YES,NO,NO,NO,45.8,21.9,46.9,46.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",105101.2,Signature Prep CS MS,SPCSA,66.5,3,YES,48.7,14.5,35.4,YES,YES,NO,NO,NO,58.6,17.7,28.5,28.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10601.3,Fernley HS,Regular,51.5,3,YES,29.2,7.3,15.8,NO,NO,YES,YES,NO,N/A,N/A,22.2,22.2,N/A,85.9,54.0,31.3,30.2,87.9,85.9,38.7,NO,N/A,YES,N/A,NO,N/A
2024,10,Lyon,10602.1,Smith Valley Combined ES,Regular,37.7,2,NO,48.9,42.8,10.0,YES,YES,NO,NO,NO,39.3,36.3,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.1,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10602.2,Smith Valley Combined MS,Regular,46.1,2,NO,39.9,29.0,38.4,NO,NO,YES,YES,NO,36.0,32.0,N/A,N/A,57.1,N/A,N/A,N/A,N/A,N/A,N/A,6.8,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10602.3,Smith Valley Combined HS,Regular,72.2,4,NO,35.0,10.0,15.7,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,91.6,84.2,52.6,50.0,>95,>95,12.5,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10603.3,Yerington HS,Regular,43.5,2,YES,14.5,8.9,15.6,YES,YES,YES,YES,NO,N/A,N/A,5.2,5.2,N/A,82.0,60.4,36.2,32.0,86.1,87.3,33.3,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10604.3,Dayton HS,Regular,58,3,YES,29.2,12.9,12.2,YES,YES,YES,NO,NO,N/A,N/A,8.3,8.3,N/A,86.3,65.3,34.6,36.4,91.9,87.7,34.3,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10605.3,Silver Stage HS,Regular,60.5,3,YES,23.6,8.1,25.8,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,93.9,80.9,68.2,26.0,83.9,93.1,44.0,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",106101.1,Pinecrest Northern NV ES,SPCSA,57.5,3,NO,49.0,47.7,22.4,YES,YES,NO,NO,NO,55.1,40.3,41.6,41.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",106101.2,Pinecrest Northern NV MS,SPCSA,89.4,5,NO,60.9,56.8,58.3,YES,YES,NO,NO,NO,58.7,54.6,-,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,10.8,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",107101.2,Explore ACAD MS,SPCSA,13,1,YES,15.4,8.2,17.8,YES,YES,NO,NO,NO,14.9,7.4,<5,<5,>95,N/A,N/A,N/A,N/A,N/A,N/A,27.2,NO,N/A,NO,N/A,YES,2
2024,18,"State Public Charter School Authority ",107101.3,Explore ACAD HS,SPCSA,38.8,Not Rated,YES,46.6,<5,7.4,YES,YES,NO,NO,NO,N/A,N/A,15.3,15.3,N/A,86.4,-,-,N/A,N/A,N/A,25.2,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10902.2,Eagle Ridge MS,Alternative,N/A,Not Rated,YES,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,10,Lyon,10902.3,Eagle Ridge HS,Alternative,100,Not Rated,YES,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,-,-,N/A,N/A,-,-,-,-,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",110100.1,CIVICA Acad ES,SPCSA,26,1,YES,29.4,28.6,<5,YES,YES,NO,NO,NO,37.3,25.4,39.6,39.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",110100.2,CIVICA Acad MS,SPCSA,30,2,YES,19.1,9.8,20.0,YES,YES,NO,NO,NO,22.2,10.2,26.5,26.5,>95,N/A,N/A,N/A,N/A,N/A,N/A,10.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",110100.3,CIVICA Acad HS,SPCSA,85,Not Rated,YES,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,52.9,52.9,N/A,96.5,N/A,N/A,N/A,N/A,N/A,11.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",111100.1,Sage Collegiate ES,SPCSA,9,1,YES,23.2,14.0,<5,YES,YES,NO,NO,NO,26.6,9.0,26.6,26.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.5,YES,1,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",111100.2,Sage Collegiate MS,SPCSA,13.7,1,YES,22.5,10.3,N/A,YES,YES,NO,NO,NO,28.5,11.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.0,NO,N/A,NO,N/A,YES,1
2024,11,Mineral,11201.1,Hawthorne ES,Regular,11.1,1,YES,21.4,16.1,<5,NO,YES,YES,NO,NO,26.7,19.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29.7,NO,N/A,NO,N/A,YES,1
2024,11,Mineral,11202.1,Schurz ES,Regular,28.3,2,YES,32.3,23.5,-,YES,YES,NO,NO,NO,40.9,27.2,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.5,NO,N/A,NO,N/A,NO,N/A
2024,11,Mineral,11203.2,Hawthorne JHS MS,Regular,12.2,1,YES,21.5,7.5,20.5,NO,NO,YES,NO,NO,17.4,<5,-,-,93.9,N/A,N/A,N/A,N/A,N/A,N/A,33.3,YES,6,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",112100.1,TEACH Las Vegas ES,SPCSA,8.8,1,YES,5.8,7.6,<5,YES,YES,NO,NO,NO,<5,<5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.7,YES,1,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",112100.2,TEACH Las Vegas MS,SPCSA,12,1,YES,24.3,7.3,30.4,YES,YES,NO,NO,NO,23.9,5.6,7.6,7.6,12.0,N/A,N/A,N/A,N/A,N/A,N/A,30.8,YES,1,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",113100.2,YWLA MS,SPCSA,22,1,YES,12.6,<5,13.3,NO,NO,YES,NO,NO,15.8,<5,50.0,50.0,82.3,N/A,N/A,N/A,N/A,N/A,N/A,67.9,NO,N/A,NO,N/A,YES,1
2024,18,"State Public Charter School Authority ",113100.3,YWLA HS,SPCSA,0,Not Rated,YES,N/A,N/A,-,N/A,N/A,NO,NO,NO,N/A,N/A,-,-,N/A,-,N/A,N/A,N/A,N/A,N/A,76.4,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",114100.1,pilotED Cactus Park ES,SPCSA,11,1,YES,18.6,13.7,<5,YES,YES,NO,NO,NO,19.6,14.0,13.1,13.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.1,NO,N/A,NO,N/A,YES,1
2024,18,"State Public Charter School Authority ",115100.1,Strong Start Academy ES,SPCSA,64.4,Not Rated,YES,52.3,52.3,N/A,YES,YES,NO,NO,NO,N/A,N/A,58.8,58.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.9,NO,N/A,NO,N/A,NO,N/A
2024,11,Mineral,11601.3,Mineral HS,Regular,36.1,2,YES,36.1,9.8,12.5,NO,NO,YES,YES,NO,N/A,N/A,-,-,N/A,93.7,61.2,38.7,34.6,78.7,69.6,22.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",116100.1,Battle Born Charter ES,SPCSA,14.5,1,YES,14.2,<5,9.0,YES,YES,NO,NO,NO,27.2,<5,28.8,28.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.6,NO,N/A,NO,N/A,NO,N/A
2024,18,"State Public Charter School Authority ",116100.2,Battle Born Charter MS,SPCSA,28.3,1,YES,25.0,<5,N/A,YES,YES,NO,NO,NO,33.3,<5,25.9,25.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.6,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12102.1,Manse ES,Regular,40,2,YES,33.6,26.1,13.7,YES,YES,YES,NO,NO,45.0,35.1,27.7,27.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.2,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12103.1,Round Mtn ES,Regular,25,1,NO,31.0,24.1,<5,YES,YES,NO,NO,NO,30.9,19.0,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.6,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12105.1,Gabbs ES,Regular,50,3,YES,9.0,27.2,-,-,-,NO,NO,NO,27.2,45.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12106.1,Amargosa Valley ES,Regular,15.5,1,YES,22.2,13.8,-,YES,YES,NO,NO,NO,10.5,5.2,27.7,27.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12108.1,JG Johnson ES,Regular,12,1,YES,27.0,18.7,5.8,YES,YES,NO,NO,NO,21.1,9.6,17.5,17.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.7,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12201.1,Beatty ES,Regular,37.6,2,YES,33.3,16.6,-,YES,YES,NO,NO,NO,28.5,28.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12202.1,Tonopah ES,Regular,26.6,1,YES,27.7,14.8,<5,YES,YES,NO,NO,NO,25.0,19.4,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12207.1,Hafen ES,Regular,28,2,YES,33.6,26.2,9.5,YES,YES,NO,NO,NO,39.6,27.0,32.1,32.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.1,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12210.1,Floyd ES,Regular,49.5,2,YES,45.8,41.2,15.3,YES,YES,YES,YES,NO,51.5,40.3,31.5,31.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.2,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12301.2,Rosemary Clarke MS,Regular,27.5,1,YES,30.3,20.7,35.4,YES,YES,YES,YES,NO,29.6,23.9,12.5,12.5,79.1,N/A,N/A,N/A,N/A,N/A,N/A,16.7,NO,N/A,YES,N/A,NO,N/A
2024,12,Nye,12311.2,Beatty MS,Regular,47.2,2,YES,28.5,7.1,50.0,YES,YES,NO,NO,NO,44.0,<5,-,-,90.0,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12312.2,Tonopah MS,Regular,50,3,YES,31.6,25.0,47.3,YES,YES,NO,NO,NO,30.0,28.3,-,-,90.4,N/A,N/A,N/A,N/A,N/A,N/A,17.4,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12313.2,Round Mtn MS,Regular,56.6,3,NO,27.7,18.5,33.3,YES,YES,NO,NO,NO,35.4,27.0,-,-,82.6,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12315.2,Gabbs MS,Regular,43.6,2,YES,-,-,-,-,N/A,NO,NO,NO,25.0,6.2,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12316.2,Amargosa Valley MS,Regular,51.5,3,YES,39.2,7.8,20.0,YES,YES,NO,NO,NO,43.1,7.8,36.3,36.3,>95,N/A,N/A,N/A,N/A,N/A,N/A,12.9,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12601.3,Beatty HS,Regular,66,3,YES,34.7,<5,30.4,YES,YES,NO,NO,NO,N/A,N/A,8.6,8.6,N/A,93.1,77.2,45.4,37.9,93.5,87.5,22.7,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12602.3,Gabbs HS,Regular,N/A,Not Rated,YES,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,-,-,-,-,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12603.3,Tonopah HS,Regular,50,3,YES,26.0,<5,46.1,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,93.7,37.5,<4.5,32.0,>95,92.3,28.5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12604.3,Pahrump Valley HS,Regular,50,3,YES,34.9,8.5,18.5,YES,YES,YES,NO,NO,N/A,N/A,6.5,6.5,N/A,75.2,77.4,36.0,28.4,83.2,85.8,25.5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12605.3,Round Mtn HS,Regular,57.2,3,NO,14.0,<5,10.0,-,N/A,YES,NO,NO,N/A,N/A,-,-,N/A,93.3,62.5,16.6,35.2,94.4,>95,7.5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12606.3,Pathways HS,Alternative,12.3,1,YES,<5,<5,<5,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,-,50.0,4.5,11.7,42.5,65.7,10.9,YES,6,NO,N/A,NO,N/A
2024,12,Nye,12607.2,Pathways MS,Alternative,28.8,1,YES,36.0,9.0,-,NO,NO,YES,YES,NO,30.7,19.2,-,-,40.6,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,12,Nye,12609.1,Pathways ES,Alternative,5.7,Not Rated,YES,28.1,11.7,5.5,-,-,NO,NO,NO,15.7,5.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13201.1,Bordewich Bray ES,Regular,41.5,2,YES,38.2,27.8,6.7,YES,YES,NO,NO,NO,48.5,12.1,57.1,57.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.4,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13203.1,Fritsch ES,Regular,55,3,YES,47.8,45.4,26.7,YES,YES,NO,NO,NO,49.2,48.5,91.6,91.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.2,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13204.1,Fremont ES,Regular,22,1,YES,27.1,27.1,10.9,YES,YES,NO,NO,NO,30.8,20.1,53.1,53.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.1,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13207.1,Seeliger ES,Regular,59.5,3,YES,49.2,47.2,27.7,YES,YES,NO,NO,NO,55.6,41.1,50.0,50.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.2,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13209.1,Empire ES,Regular,26.5,1,YES,30.7,20.9,15.2,YES,YES,NO,NO,NO,30.7,25.0,37.2,37.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.3,NO,N/A,NO,N/A,NO,N/A
2024,13,Carson City,13211.1,Mark Twain ES,Regular,27.5,2,YES,35.8,34.9,12.3,YES,YES,NO,NO,NO,35.6,29.2,43.9,43.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.3,NO,N/A,NO,N/A,NO,N/A
