SCHOOL_ID,SCHOOL_YEAR,SCHOOL_NAME,TOTAL_ENROLLMENT,CHRONIC_ABSENTEEISM_RATE,ABSENTEEISM_TIER,ELA_PCT_PROFICIENT,ELA_SUPPRESSED,MATH_PCT_PROFICIENT,MATH_SUPPRESSED,DBT_UPDATED_AT
2247,2020,Howard Wasden Elementary School,527,39,Critical,27,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2247,2021,Howard Wasden Elementary School,512,50,Critical,25,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2247,2022,Howard Wasden Elementary School,455,42,Critical,28,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2247,2023,Howard Wasden Elementary School,453,39,Critical,34,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2247,2024,Howard Wasden Elementary School,448,28,High,31,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2248,2020,Will Beckley Elementary School,790,27,High,14,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2248,2021,Will Beckley Elementary School,744,42,Critical,27,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2248,2022,Will Beckley Elementary School,784,43,Critical,26,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2248,2023,Will Beckley Elementary School,752,40,Critical,22,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2248,2024,Will Beckley Elementary School,713,30,Critical,23,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2249,2020,Gordon McCaw Elementary School,739,9,Low,63,FALSE,52,FALSE,2026-06-23 16:30:42.783 -0700
2249,2021,Gordon McCaw Elementary School,718,22,High,72,FALSE,66,FALSE,2026-06-23 16:30:42.783 -0700
2249,2022,Gordon McCaw Elementary School,747,14,Moderate,71,FALSE,66,FALSE,2026-06-23 16:30:42.783 -0700
2249,2023,Gordon McCaw Elementary School,742,9,Low,78,FALSE,74,FALSE,2026-06-23 16:30:42.783 -0700
2249,2024,Gordon McCaw Elementary School,730,9,Low,83,FALSE,79,FALSE,2026-06-23 16:30:42.783 -0700
2251,2020,C T Sewell Elementary School,554,27,High,39,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2251,2021,C T Sewell Elementary School,483,44,Critical,30,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2251,2022,C T Sewell Elementary School,526,43,Critical,29,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2251,2023,C T Sewell Elementary School,511,42,Critical,28,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2251,2024,C T Sewell Elementary School,570,32,Critical,32,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2252,2020,Indian Springs Elementary School,95,36,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2252,2021,Indian Springs Elementary School,119,45,Critical,45,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2252,2022,Indian Springs Elementary School,144,32,Critical,40,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2252,2023,Indian Springs Elementary School,157,40,Critical,38,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2252,2024,Indian Springs Elementary School,142,34,Critical,37,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2253,2020,Richard C Priest Elementary School,694,32,Critical,30,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2253,2021,Richard C Priest Elementary School,641,42,Critical,36,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2253,2022,Richard C Priest Elementary School,661,43,Critical,39,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2253,2023,Richard C Priest Elementary School,687,32,Critical,37,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2253,2024,Richard C Priest Elementary School,702,35,Critical,40,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2254,2020,Robert L Taylor Elementary School,520,38,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2254,2021,Robert L Taylor Elementary School,559,61,Critical,17,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2254,2022,Robert L Taylor Elementary School,490,51,Critical,14,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2254,2023,Robert L Taylor Elementary School,447,44,Critical,17,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2254,2024,Robert L Taylor Elementary School,430,37,Critical,24,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2255,2020,Virgin Valley Elementary School,520,20,High,34,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2255,2021,Virgin Valley Elementary School,558,32,Critical,48,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2255,2022,Virgin Valley Elementary School,569,23,High,51,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2255,2023,Virgin Valley Elementary School,613,18,Moderate,51,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2255,2024,Virgin Valley Elementary School,621,19,Moderate,50,FALSE,48,FALSE,2026-06-23 16:30:42.783 -0700
2256,2020,Whitney Elementary School,428,40,Critical,22,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2256,2021,Whitney Elementary School,400,54,Critical,31,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2256,2022,Whitney Elementary School,396,49,Critical,30,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2256,2023,Whitney Elementary School,379,35,Critical,31,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2256,2024,Whitney Elementary School,410,30,Critical,28,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2257,2020,William E Ferron Elementary School,585,25,High,30,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2257,2021,William E Ferron Elementary School,535,35,Critical,33,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2257,2022,William E Ferron Elementary School,588,32,Critical,34,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2257,2023,William E Ferron Elementary School,538,22,High,38,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2257,2024,William E Ferron Elementary School,548,18,Moderate,44,FALSE,36,FALSE,2026-06-23 16:30:42.783 -0700
2258,2020,Gene Ward Elementary School,639,40,Critical,18,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2258,2021,Gene Ward Elementary School,590,47,Critical,33,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2258,2022,Gene Ward Elementary School,612,39,Critical,34,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2258,2023,Gene Ward Elementary School,624,31,Critical,24,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2258,2024,Gene Ward Elementary School,599,28,High,23,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2259,2020,Cyril Wengert Elementary School,530,26,High,20,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2259,2021,Cyril Wengert Elementary School,552,42,Critical,33,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2259,2022,Cyril Wengert Elementary School,544,34,Critical,30,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2259,2023,Cyril Wengert Elementary School,543,30,Critical,33,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2259,2024,Cyril Wengert Elementary School,513,23,High,46,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2260,2020,Myrtle Tate Elementary School,751,49,Critical,19,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2260,2021,Myrtle Tate Elementary School,756,54,Critical,28,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2260,2022,Myrtle Tate Elementary School,737,50,Critical,32,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2260,2023,Myrtle Tate Elementary School,655,36,Critical,35,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2260,2024,Myrtle Tate Elementary School,663,29,High,35,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2261,2020,Harley Harmon Elementary School,610,15,Moderate,22,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2261,2021,Harley Harmon Elementary School,558,40,Critical,28,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2261,2022,Harley Harmon Elementary School,582,36,Critical,27,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2261,2023,Harley Harmon Elementary School,592,30,Critical,33,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2261,2024,Harley Harmon Elementary School,629,27,High,36,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2262,2020,George E Harris Elementary School,661,20,High,24,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2262,2021,George E Harris Elementary School,655,46,Critical,35,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2262,2022,George E Harris Elementary School,683,47,Critical,34,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2262,2023,George E Harris Elementary School,647,38,Critical,32,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2262,2024,George E Harris Elementary School,630,35,Critical,30,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2263,2020,P A Diskin Elementary School,602,15,Moderate,27,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2263,2021,P A Diskin Elementary School,575,39,Critical,36,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2263,2022,P A Diskin Elementary School,566,36,Critical,36,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2263,2023,P A Diskin Elementary School,538,28,High,44,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2263,2024,P A Diskin Elementary School,505,22,High,46,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2264,2020,Helen M Smith Elementary School,506,17,Moderate,41,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2264,2021,Helen M Smith Elementary School,507,32,Critical,52,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2264,2022,Helen M Smith Elementary School,492,24,High,41,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2264,2023,Helen M Smith Elementary School,477,21,High,42,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2264,2024,Helen M Smith Elementary School,452,19,Moderate,45,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2265,2020,Bill Y Tomiyasu Elementary School,454,18,Moderate,35,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2265,2021,Bill Y Tomiyasu Elementary School,422,42,Critical,39,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2265,2022,Bill Y Tomiyasu Elementary School,446,39,Critical,42,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2265,2023,Bill Y Tomiyasu Elementary School,424,33,Critical,38,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2265,2024,Bill Y Tomiyasu Elementary School,412,27,High,44,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2266,2020,Harvey N Dondero Elementary School,799,24,High,29,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2266,2021,Harvey N Dondero Elementary School,740,34,Critical,28,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2266,2022,Harvey N Dondero Elementary School,763,34,Critical,22,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2266,2023,Harvey N Dondero Elementary School,699,25,High,28,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2266,2024,Harvey N Dondero Elementary School,737,26,High,31,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2267,2020,Elbert Edwards Elementary School,578,23,High,20,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2267,2021,Elbert Edwards Elementary School,606,47,Critical,26,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2267,2022,Elbert Edwards Elementary School,541,45,Critical,21,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2267,2023,Elbert Edwards Elementary School,536,33,Critical,27,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2267,2024,Elbert Edwards Elementary School,535,30,Critical,35,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2268,2020,Doris French Elementary School,552,22,High,34,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2268,2021,Doris French Elementary School,546,46,Critical,41,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2268,2022,Doris French Elementary School,473,32,Critical,42,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2268,2023,Doris French Elementary School,466,28,High,38,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2268,2024,Doris French Elementary School,459,21,High,39,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2269,2020,C H Decker Elementary School,632,23,High,31,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2269,2021,C H Decker Elementary School,622,45,Critical,33,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2269,2022,C H Decker Elementary School,612,40,Critical,35,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2269,2023,C H Decker Elementary School,606,32,Critical,40,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2269,2024,C H Decker Elementary School,554,23,High,41,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2270,2020,Walter V Long Elementary School,742,29,High,22,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2270,2021,Walter V Long Elementary School,752,51,Critical,24,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2270,2022,Walter V Long Elementary School,799,46,Critical,30,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2270,2023,Walter V Long Elementary School,773,37,Critical,26,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2270,2024,Walter V Long Elementary School,697,29,High,18,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2271,2020,James Bilbray Elementary School,649,13,Moderate,57,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2271,2021,James Bilbray Elementary School,652,23,High,60,FALSE,51,FALSE,2026-06-23 16:30:42.783 -0700
2271,2022,James Bilbray Elementary School,621,28,High,61,FALSE,56,FALSE,2026-06-23 16:30:42.783 -0700
2271,2023,James Bilbray Elementary School,659,21,High,64,FALSE,57,FALSE,2026-06-23 16:30:42.783 -0700
2271,2024,James Bilbray Elementary School,693,21,High,63,FALSE,57,FALSE,2026-06-23 16:30:42.783 -0700
2272,2020,Charles & Phyllis Frias Elementary School,674,7,Low,51,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2272,2021,Charles & Phyllis Frias Elementary School,642,26,High,67,FALSE,53,FALSE,2026-06-23 16:30:42.783 -0700
2272,2022,Charles & Phyllis Frias Elementary School,671,24,High,67,FALSE,55,FALSE,2026-06-23 16:30:42.783 -0700
2272,2023,Charles & Phyllis Frias Elementary School,657,18,Moderate,65,FALSE,62,FALSE,2026-06-23 16:30:42.783 -0700
2272,2024,Charles & Phyllis Frias Elementary School,650,17,Moderate,71,FALSE,62,FALSE,2026-06-23 16:30:42.783 -0700
2273,2020,Howard Hollingsworth Elementary School,548,24,High,16,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2273,2021,Howard Hollingsworth Elementary School,531,48,Critical,18,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2273,2022,Howard Hollingsworth Elementary School,528,42,Critical,29,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2273,2023,Howard Hollingsworth Elementary School,500,33,Critical,27,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2273,2024,Howard Hollingsworth Elementary School,517,32,Critical,28,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2274,2020,Sandy Searles Miller Elementary School,765,11,Moderate,38,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2274,2021,Sandy Searles Miller Elementary School,664,27,High,47,FALSE,40,FALSE,2026-06-23 16:30:42.783 -0700
2274,2022,Sandy Searles Miller Elementary School,668,22,High,43,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2274,2023,Sandy Searles Miller Elementary School,594,11,Moderate,44,FALSE,37,FALSE,2026-06-23 16:30:42.783 -0700
2274,2024,Sandy Searles Miller Elementary School,589,9,Low,52,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2275,2020,Oran K Gragson Elementary School,688,32,Critical,21,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2275,2021,Oran K Gragson Elementary School,614,44,Critical,32,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2275,2022,Oran K Gragson Elementary School,567,51,Critical,30,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2275,2023,Oran K Gragson Elementary School,539,36,Critical,33,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2275,2024,Oran K Gragson Elementary School,539,26,High,35,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2276,2020,Fay Galloway Elementary School,561,23,High,34,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2276,2021,Fay Galloway Elementary School,528,39,Critical,39,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2276,2022,Fay Galloway Elementary School,528,36,Critical,39,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2276,2023,Fay Galloway Elementary School,485,30,Critical,40,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2276,2024,Fay Galloway Elementary School,453,26,High,47,FALSE,48,FALSE,2026-06-23 16:30:42.783 -0700
2277,2020,Nate Mack Elementary School,594,14,Moderate,45,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2277,2021,Nate Mack Elementary School,564,27,High,50,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2277,2022,Nate Mack Elementary School,502,27,High,47,FALSE,50,FALSE,2026-06-23 16:30:42.783 -0700
2277,2023,Nate Mack Elementary School,538,23,High,56,FALSE,58,FALSE,2026-06-23 16:30:42.783 -0700
2277,2024,Nate Mack Elementary School,484,24,High,63,FALSE,54,FALSE,2026-06-23 16:30:42.783 -0700
2278,2020,R Guild Gray Elementary School,456,31,Critical,23,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2278,2021,R Guild Gray Elementary School,402,47,Critical,33,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2278,2022,R Guild Gray Elementary School,394,31,Critical,35,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2278,2023,R Guild Gray Elementary School,368,31,Critical,38,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2278,2024,R Guild Gray Elementary School,351,22,High,40,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2279,2020,Grant Bowler Elementary School,555,19,Moderate,52,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2279,2021,Grant Bowler Elementary School,657,47,Critical,52,FALSE,41,FALSE,2026-06-23 16:30:42.783 -0700
2279,2022,Grant Bowler Elementary School,690,37,Critical,50,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2279,2023,Grant Bowler Elementary School,661,26,High,57,FALSE,50,FALSE,2026-06-23 16:30:42.783 -0700
2279,2024,Grant Bowler Elementary School,662,27,High,52,FALSE,55,FALSE,2026-06-23 16:30:42.783 -0700
2280,2020,John C Bass Elementary School,574,17,Moderate,41,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2280,2021,John C Bass Elementary School,602,40,Critical,42,FALSE,36,FALSE,2026-06-23 16:30:42.783 -0700
2280,2022,John C Bass Elementary School,582,29,High,49,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2280,2023,John C Bass Elementary School,543,21,High,59,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2280,2024,John C Bass Elementary School,569,25,High,59,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2281,2020,Reynaldo L Martinez Elementary School,602,34,Critical,22,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2281,2021,Reynaldo L Martinez Elementary School,503,47,Critical,21,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2281,2022,Reynaldo L Martinez Elementary School,493,42,Critical,21,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2281,2023,Reynaldo L Martinez Elementary School,429,26,High,23,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2281,2024,Reynaldo L Martinez Elementary School,442,24,High,33,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2282,2020,William K Moore Elementary School,631,48,Critical,23,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2282,2021,William K Moore Elementary School,585,47,Critical,22,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2282,2022,William K Moore Elementary School,560,44,Critical,25,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2282,2023,William K Moore Elementary School,487,40,Critical,27,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2282,2024,William K Moore Elementary School,497,39,Critical,26,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2283,2020,DVorre & Hal Ober Elementary School,579,24,High,46,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2283,2021,DVorre & Hal Ober Elementary School,620,44,Critical,46,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2283,2022,DVorre & Hal Ober Elementary School,625,36,Critical,47,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2283,2023,DVorre & Hal Ober Elementary School,583,32,Critical,45,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2283,2024,DVorre & Hal Ober Elementary School,536,32,Critical,41,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2284,2020,Hal Smith Elementary School,738,60,Critical,12,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2284,2021,Hal Smith Elementary School,731,66,Critical,11,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2284,2022,Hal Smith Elementary School,708,52,Critical,16,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2284,2023,Hal Smith Elementary School,740,47,Critical,15,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2284,2024,Hal Smith Elementary School,709,47,Critical,17,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2285,2020,Sheila Tarr Academy of International Studies Elementary School,760,9,Low,46,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2285,2021,Sheila Tarr Academy of International Studies Elementary School,766,24,High,55,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2285,2022,Sheila Tarr Academy of International Studies Elementary School,784,24,High,61,FALSE,50,FALSE,2026-06-23 16:30:42.783 -0700
2285,2023,Sheila Tarr Academy of International Studies Elementary School,766,16,Moderate,62,FALSE,55,FALSE,2026-06-23 16:30:42.783 -0700
2285,2024,Sheila Tarr Academy of International Studies Elementary School,696,11,Moderate,63,FALSE,59,FALSE,2026-06-23 16:30:42.783 -0700
2286,2020,Ethel W Staton Elementary School,756,,Critical,69,FALSE,54,FALSE,2026-06-23 16:30:42.783 -0700
2286,2021,Ethel W Staton Elementary School,710,19,Moderate,73,FALSE,69,FALSE,2026-06-23 16:30:42.783 -0700
2286,2022,Ethel W Staton Elementary School,672,20,High,63,FALSE,65,FALSE,2026-06-23 16:30:42.783 -0700
2286,2023,Ethel W Staton Elementary School,677,17,Moderate,65,FALSE,63,FALSE,2026-06-23 16:30:42.783 -0700
2286,2024,Ethel W Staton Elementary School,695,13,Moderate,71,FALSE,66,FALSE,2026-06-23 16:30:42.783 -0700
2287,2020,Elise L Wolff Elementary School,794,10,Moderate,59,FALSE,47,FALSE,2026-06-23 16:30:42.783 -0700
2287,2021,Elise L Wolff Elementary School,755,27,High,74,FALSE,68,FALSE,2026-06-23 16:30:42.783 -0700
2287,2022,Elise L Wolff Elementary School,741,22,High,78,FALSE,75,FALSE,2026-06-23 16:30:42.783 -0700
2287,2023,Elise L Wolff Elementary School,750,18,Moderate,73,FALSE,68,FALSE,2026-06-23 16:30:42.783 -0700
2287,2024,Elise L Wolff Elementary School,751,17,Moderate,75,FALSE,72,FALSE,2026-06-23 16:30:42.783 -0700
2289,2020,Dean Petersen Elementary School,853,50,Critical,13,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2289,2021,Dean Petersen Elementary School,820,58,Critical,17,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2289,2022,Dean Petersen Elementary School,779,53,Critical,17,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2289,2023,Dean Petersen Elementary School,727,54,Critical,16,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2289,2024,Dean Petersen Elementary School,702,43,Critical,20,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2290,2020,R E Tobler Elementary School,537,32,Critical,32,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2290,2021,R E Tobler Elementary School,503,39,Critical,40,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2290,2022,R E Tobler Elementary School,504,33,Critical,51,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2290,2023,R E Tobler Elementary School,516,17,Moderate,50,FALSE,39,FALSE,2026-06-23 16:30:42.783 -0700
2290,2024,R E Tobler Elementary School,492,15,Moderate,52,FALSE,43,FALSE,2026-06-23 16:30:42.783 -0700
2291,2020,Sandy Valley Elementary School,101,18,Moderate,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2291,2021,Sandy Valley Elementary School,92,38,Critical,24,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2291,2022,Sandy Valley Elementary School,120,35,Critical,25,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2291,2023,Sandy Valley Elementary School,125,36,Critical,44,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2291,2024,Sandy Valley Elementary School,119,37,Critical,51,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2292,2020,William G Bennett Elementary School,375,61,Critical,24,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2292,2021,William G Bennett Elementary School,346,54,Critical,28,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2292,2022,William G Bennett Elementary School,368,45,Critical,20,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2292,2023,William G Bennett Elementary School,365,36,Critical,20,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2292,2024,William G Bennett Elementary School,330,35,Critical,32,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2293,2020,Clyde C Cox Elementary School,746,29,High,21,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2293,2021,Clyde C Cox Elementary School,680,43,Critical,16,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2293,2022,Clyde C Cox Elementary School,668,40,Critical,19,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2293,2023,Clyde C Cox Elementary School,604,33,Critical,22,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2293,2024,Clyde C Cox Elementary School,592,29,High,25,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2294,2020,Stanford Elementary School,522,14,Moderate,27,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2294,2021,Stanford Elementary School,508,26,High,43,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2294,2022,Stanford Elementary School,494,18,Moderate,37,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2294,2023,Stanford Elementary School,498,21,High,30,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2294,2024,Stanford Elementary School,483,17,Moderate,39,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2295,2020,Doris M Reed Elementary School,725,34,Critical,14,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
