SCHOOL_ID,SCHOOL_NAME,REGION,SCHOOL_YEAR,ELA_PCT,ELA_PRIOR_YEAR,ELA_YOY_CHANGE,ELA_DIRECTION,MATH_PCT,MATH_PRIOR_YEAR,MATH_YOY_CHANGE,MATH_DIRECTION,COMPOSITE_PCT,COMPOSITE_YOY_CHANGE
2333,Irwin & Susan Molasky Junior High School,Region 2,2024,28,22,6,Up,13,12,1,Up,20.5,3.5
2223,Lois Craig Elementary School,Region 1,2020,18,,,,9,,,,13.5,
2223,Lois Craig Elementary School,Region 1,2021,19,18,1,Up,10,9,1,Up,14.5,1.0
2223,Lois Craig Elementary School,Region 1,2022,15,19,-4,Down,8,10,-2,Down,11.5,-3.0
2223,Lois Craig Elementary School,Region 1,2023,8,15,-7,Down,8,8,0,Flat,8.0,-3.5
2223,Lois Craig Elementary School,Region 1,2024,13,8,5,Up,13,8,5,Up,13.0,5.0
2311,Roy W Martin Middle School,Region 3,2020,31,,,,,,,,31.0,
2311,Roy W Martin Middle School,Region 3,2021,30,31,-1,Down,14,,,,22.0,-9.0
2311,Roy W Martin Middle School,Region 3,2022,25,30,-5,Down,11,14,-3,Down,18.0,-4.0
2311,Roy W Martin Middle School,Region 3,2023,27,25,2,Up,11,11,0,Flat,19.0,1.0
2311,Roy W Martin Middle School,Region 3,2024,28,27,1,Up,12,11,1,Up,20.0,1.0
2255,Virgin Valley Elementary School,Region 1,2020,34,,,,21,,,,27.5,
2255,Virgin Valley Elementary School,Region 1,2021,48,34,14,Up,42,21,21,Up,45.0,17.5
2255,Virgin Valley Elementary School,Region 1,2022,51,48,3,Up,37,42,-5,Down,44.0,-1.0
2255,Virgin Valley Elementary School,Region 1,2023,51,51,0,Flat,46,37,9,Up,48.5,4.5
2255,Virgin Valley Elementary School,Region 1,2024,50,51,-1,Down,48,46,2,Up,49.0,0.5
2069,Billy & Rosemary Vassiliadis Elementary School,Region 2,2020,77,,,,62,,,,69.5,
2069,Billy & Rosemary Vassiliadis Elementary School,Region 2,2021,76,77,-1,Down,73,62,11,Up,74.5,5.0
2069,Billy & Rosemary Vassiliadis Elementary School,Region 2,2022,80,76,4,Up,82,73,9,Up,81.0,6.5
2069,Billy & Rosemary Vassiliadis Elementary School,Region 2,2023,79,80,-1,Down,81,82,-1,Down,80.0,-1.0
2069,Billy & Rosemary Vassiliadis Elementary School,Region 2,2024,81,79,2,Up,80,81,-1,Down,80.5,0.5
2259,Cyril Wengert Elementary School,Region 3,2020,20,,,,12,,,,16.0,
2259,Cyril Wengert Elementary School,Region 3,2021,33,20,13,Up,16,12,4,Up,24.5,8.5
2259,Cyril Wengert Elementary School,Region 3,2022,30,33,-3,Down,24,16,8,Up,27.0,2.5
2259,Cyril Wengert Elementary School,Region 3,2023,33,30,3,Up,23,24,-1,Down,28.0,1.0
2259,Cyril Wengert Elementary School,Region 3,2024,46,33,13,Up,33,23,10,Up,39.5,11.5
2317,Kenny C Guinn Middle School,Region 2,2020,43,,,,28,,,,35.5,
2317,Kenny C Guinn Middle School,Region 2,2021,47,43,4,Up,28,28,0,Flat,37.5,2.0
2317,Kenny C Guinn Middle School,Region 2,2022,41,47,-6,Down,28,28,0,Flat,34.5,-3.0
2317,Kenny C Guinn Middle School,Region 2,2023,42,41,1,Up,27,28,-1,Down,34.5,0.0
2317,Kenny C Guinn Middle School,Region 2,2024,48,42,6,Up,35,27,8,Up,41.5,7.0
2133,Marc Kahre Elementary School,Region 1,2020,35,,,,14,,,,24.5,
2133,Marc Kahre Elementary School,Region 1,2021,36,35,1,Up,22,14,8,Up,29.0,4.5
2133,Marc Kahre Elementary School,Region 1,2022,39,36,3,Up,22,22,0,Flat,30.5,1.5
2133,Marc Kahre Elementary School,Region 1,2023,37,39,-2,Down,30,22,8,Up,33.5,3.0
