organization_code,school_name,school_year,num_students_enrolled,math_num_tested,math_pct_not_tested,math_pct_tested,math_pct_proficient,math_pct_emergent,math_pct_approaches,math_pct_meets,math_pct_exceeds,ela_num_tested,ela_pct_not_tested,ela_pct_tested,ela_pct_proficient,ela_pct_emergent,ela_pct_approaches,ela_pct_meets,ela_pct_exceeds,sci_num_tested,sci_pct_proficient,sci_pct_emergent,sci_pct_approaches,sci_pct_meets,sci_pct_exceeds
02081,"Henry & Evelyn Bozarth Elementary School",2024-2025,349,349,<5,>95,58.1,16.6,25.2,33.5,24.6,347,<5,>95,68.2,17.2,14.4,31.1,37.1,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2015-2016,425,390,,91.7,44.1,22.3,33.5,28.4,15.6,391,,92.0,61.1,18.4,20.4,34.7,26.3,124,66.9,9.6,23.3,47.5,19.3
02082,"Vincent L Triggs Elementary School",2016-2017,450,407,,90.4,51.5,19.9,28.5,28.5,23.0,407,,90.4,57.7,20.3,21.8,28.5,29.2,133,28.5,33.8,37.5,--,-
02082,"Vincent L Triggs Elementary School",2017-2018,399,365,,91.4,50.1,25.2,24.6,28.7,21.3,367,,91.9,55.3,24.2,20.4,31.3,23.9,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2018-2019,341,317,7.0,92.9,57.0,18.6,24.2,26.8,30.2,316,7.3,92.6,61.0,18.3,20.5,25.6,35.4,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2020-2021,297,205,30.9,69.0,26.8,46.3,26.8,17.5,9.2,206,30.6,69.3,40.7,37.8,21.3,22.3,18.4,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2021-2022,320,316,<5,>95,37.0,33.5,29.4,20.5,16.4,318,<5,>95,44.6,35.2,20.1,21.3,23.2,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2022-2023,378,374,<5,>95,39.8,33.1,27.0,22.4,17.3,375,<5,>95,43.4,35.4,21.0,21.6,21.8,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2023-2024,410,409,<5,>95,45.4,30.0,24.4,23.4,22.0,409,<5,>95,47.1,32.2,20.5,22.2,24.9,-,-,-,-,-,-
02082,"Vincent L Triggs Elementary School",2024-2025,417,414,<5,>95,45.1,26.8,28.0,24.6,20.5,416,<5,>95,53.1,25.9,20.9,24.7,28.3,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2015-2016,434,408,,94.0,63.4,9.5,26.9,31.8,31.6,408,,94.0,75.0,7.8,17.1,28.1,46.8,139,80.5,-,--,47.4,33.0
02083,"Thomas ORoarke Elementary School",2016-2017,438,418,,>95,65.3,8.8,25.8,30.3,34.9,418,,>95,77.5,8.8,13.6,29.6,47.8,161,55.2,16.7,27.9,43.4,11.8
02083,"Thomas ORoarke Elementary School",2017-2018,427,409,,>95,68.2,7.3,24.4,34.4,33.7,409,,>95,75.5,10.0,14.4,34.9,40.5,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2018-2019,412,387,6.0,93.9,73.6,8.2,18.0,34.6,39.0,387,6.0,93.9,77.5,9.0,13.4,32.2,45.2,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2020-2021,395,360,8.8,91.1,35.0,30.2,34.7,21.1,13.8,361,8.6,91.3,56.2,21.0,22.7,27.7,28.5,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2021-2022,407,405,<5,>95,54.0,18.7,27.1,26.6,27.4,405,<5,>95,65.4,15.8,18.7,33.3,32.0,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2022-2023,376,375,<5,>95,59.4,16.8,23.7,26.4,33.0,374,<5,>95,67.3,17.6,14.9,31.8,35.5,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2023-2024,343,342,<5,>95,64.3,17.8,17.8,28.9,35.3,342,<5,>95,64.0,14.3,21.6,29.2,34.7,-,-,-,-,-,-
02083,"Thomas ORoarke Elementary School",2024-2025,359,358,<5,>95,60.6,20.1,19.2,26.5,34.0,359,<5,>95,69.9,15.3,14.7,28.4,41.5,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2015-2016,569,522,,91.7,43.8,22.6,33.5,28.1,15.7,522,,91.7,59.9,20.4,19.5,33.7,26.2,182,69.7,7.6,22.5,45.0,24.7
02084,"Carolyn S Reedom Elementary School",2016-2017,607,552,,90.9,43.6,28.0,28.2,27.1,16.4,552,,90.9,55.9,23.3,20.6,27.3,28.6,175,38.8,--,35.4,33.7,-
02084,"Carolyn S Reedom Elementary School",2017-2018,340,319,,93.8,38.8,33.2,27.8,23.1,15.6,319,,93.8,49.5,27.2,23.1,28.5,21.0,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2018-2019,316,298,5.6,94.3,43.2,31.2,25.5,21.1,22.1,298,5.6,94.3,49.6,29.8,20.4,24.8,24.8,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2020-2021,296,128,56.7,43.2,28.9,43.7,27.3,20.3,8.5,159,46.2,53.7,42.7,35.8,21.3,25.1,17.6,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2021-2022,287,281,<5,>95,34.8,36.2,28.8,19.5,15.3,285,<5,>95,47.7,30.8,21.4,26.6,21.0,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2022-2023,274,272,<5,>95,37.1,34.9,27.9,24.2,12.8,273,<5,>95,47.6,27.8,24.5,26.7,20.8,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2023-2024,264,263,<5,>95,47.9,28.1,23.9,28.1,19.7,264,<5,>95,51.5,25.3,23.1,31.0,20.4,-,-,-,-,-,-
02084,"Carolyn S Reedom Elementary School",2024-2025,240,240,<5,>95,53.7,24.5,21.6,30.4,23.3,240,<5,>95,54.1,24.1,21.6,32.5,21.6,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2015-2016,316,274,,86.7,24.0,41.6,34.3,17.1,6.9,274,,86.7,32.1,32.1,35.7,22.6,9.4,90,34.4,--,41.1,31.1,-
02085,"Ruben P Diaz Elementary School",2016-2017,370,296,,80.0,31.7,39.1,29.0,20.2,11.4,297,,80.2,39.7,33.6,26.5,23.5,16.1,83,19.2,51.8,28.9,--,-
02085,"Ruben P Diaz Elementary School",2017-2018,343,294,,85.7,35.0,36.3,28.5,23.1,11.9,294,,85.7,45.2,27.2,27.5,26.5,18.7,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2018-2019,327,291,11.0,88.9,47.4,27.4,25.0,27.4,19.9,291,11.0,88.9,53.6,20.9,25.4,28.8,24.7,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2020-2021,311,87,72.0,27.9,11.4,62.0,26.4,-,-,87,72.0,27.9,20.6,63.2,16.0,--,-,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2021-2022,299,297,<5,>95,26.9,42.4,30.6,19.8,7.0,297,<5,>95,36.3,37.7,25.9,21.8,14.4,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2022-2023,281,279,<5,>95,34.4,41.5,24.0,24.3,10.0,281,<5,>95,41.6,34.8,23.4,25.2,16.3,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2023-2024,282,281,<5,>95,30.6,40.5,28.8,20.6,9.9,281,<5,>95,40.2,38.7,20.9,24.1,16.0,-,-,-,-,-,-
02085,"Ruben P Diaz Elementary School",2024-2025,280,280,<5,>95,23.2,53.2,23.5,17.5,5.7,279,<5,>95,25.4,50.1,24.3,15.4,10.0,-,-,-,-,-,-
02086,"Jesse D Scott ES",2015-2016,446,378,,84.7,18.5,53.7,27.7,--,<5,378,,84.7,24.8,48.6,26.4,19.0,5.8,119,35.2,35.2,--,29.4,-
02086,"Jesse D Scott ES",2016-2017,431,370,,85.8,19.4,46.4,34.0,13.5,5.9,370,,85.8,27.5,41.6,30.8,19.4,8.1,148,8.7,65.5,25.6,--,-
02086,"Jesse D Scott ES",2017-2018,354,299,,84.4,22.0,44.4,33.4,15.3,6.6,301,,85.0,26.9,44.5,28.5,19.2,7.6,-,-,-,-,-,-
02086,"Jesse D Scott ES",2018-2019,326,266,18.4,81.5,24.4,46.6,28.9,17.6,6.7,266,18.4,81.5,32.3,37.2,30.4,22.9,9.3,-,-,-,-,-,-
02086,"Jesse D Scott ES",2020-2021,289,120,58.4,41.5,-,76.6,16.6,-,-,120,58.4,41.5,16.6,60.0,23.3,--,-,-,-,-,-,-,-
02086,"Jesse D Scott ES",2021-2022,305,303,<5,>95,9.5,68.6,21.7,--,-,301,<5,>95,18.9,54.1,26.9,13.2,5.6,-,-,-,-,-,-
02086,"Jesse D Scott ES",2022-2023,306,302,<5,>95,16.2,58.6,25.1,--,<5,302,<5,>95,25.1,54.6,20.1,17.2,7.9,-,-,-,-,-,-
02086,"Jesse D Scott ES",2023-2024,332,330,<5,>95,9.0,70.3,20.6,--,-,331,<5,>95,17.5,64.3,18.1,--,<5,-,-,-,-,-,-
02086,"Jesse D Scott Elementary School",2024-2025,356,354,<5,>95,18.0,56.4,25.4,12.4,5.6,355,<5,>95,27.3,54.0,18.5,17.4,9.8,-,-,-,-,-,-
02087,"Rainbow Dreams Academy",2015-2016,121,115,,95.0,14.7,50.4,34.7,--,-,115,,95.0,33.0,35.6,31.3,--,-,38,57.8,-,36.8,50.0,-
02087,"Rainbow Dreams Academy",2016-2017,146,129,,88.3,12.4,54.2,33.3,--,-,129,,88.3,29.4,42.6,27.9,--,-,39,-,51.2,41.0,-,-
02087,"Rainbow Dreams Academy",2017-2018,112,103,,91.9,16.5,57.2,26.2,--,-,103,,91.9,28.1,51.4,--,23.3,-,-,-,-,-,-,-
02087,"Rainbow Dreams Academy",2018-2019,100,83,17.0,83.0,13.2,59.0,27.7,-,-,84,16.0,84.0,25.0,57.1,17.8,13.0,11.9,-,-,-,-,-,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2015-2016,193,190,,>95,24.2,33.1,42.6,17.3,6.8,190,,>95,34.2,35.2,30.5,23.6,10.5,52,51.9,--,28.8,42.3,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2016-2017,202,199,,>95,35.1,33.1,31.6,24.6,10.5,200,,>95,36.5,38.5,25.0,22.5,14.0,64,23.4,46.8,29.6,--,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2017-2018,203,203,,>95,38.4,27.5,33.9,23.6,14.7,203,,>95,38.9,35.9,25.1,22.1,16.7,-,-,-,-,-,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2018-2019,212,210,<5,>95,39.0,27.1,33.8,27.1,11.9,210,<5,>95,37.1,37.6,25.2,20.4,16.6,-,-,-,-,-,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2020-2021,208,205,<5,>95,8.7,70.7,20.4,--,-,206,<5,>95,19.4,63.5,16.9,13.5,5.8,-,-,-,-,-,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2021-2022,218,217,<5,>95,13.3,58.5,28.1,--,<5,217,<5,>95,32.7,46.5,20.7,21.1,11.5,-,-,-,-,-,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2022-2023,192,192,<5,>95,23.4,49.4,27.0,14.0,9.3,192,<5,>95,36.9,35.4,27.6,23.4,13.5,-,-,-,-,-,-
02089,"West Preparatory Academy at Charles I West Hall Elementary School",2023-2024,173,173,<5,>95,35.8,33.5,30.6,22.5,13.2,173,<5,>95,45.6,32.3,21.9,26.5,19.0,-,-,-,-,-,-
02089,"West Preparatory Academy Elementary School",2024-2025,190,189,<5,>95,31.7,35.9,32.2,17.9,13.7,190,<5,>95,43.1,30.5,26.3,25.7,17.3,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2015-2016,405,394,,>95,68.5,10.4,21.0,27.6,40.8,394,,>95,77.9,8.3,13.7,30.2,47.7,133,81.2,-,--,42.8,38.3
02090,"James E & A Rae Smalley Elementary School",2016-2017,371,351,,94.6,74.0,8.2,17.6,28.4,45.5,351,,94.6,81.7,8.2,9.9,28.4,53.2,129,58.9,7.7,33.3,49.6,9.3
02090,"James E & A Rae Smalley Elementary School",2017-2018,387,371,,>95,77.0,7.0,15.9,30.7,46.3,371,,>95,81.1,6.1,12.6,29.9,51.2,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2018-2019,386,369,<5,>95,77.7,7.8,14.3,29.8,47.9,369,<5,>95,80.7,6.5,12.7,28.4,52.3,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2020-2021,363,315,13.2,86.7,51.1,20.6,28.2,31.1,20.0,314,13.4,86.5,69.4,15.2,15.2,29.2,40.1,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2021-2022,372,369,<5,>95,72.8,10.2,16.8,26.2,46.6,369,<5,>95,80.4,7.3,12.1,28.7,51.7,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2022-2023,351,346,<5,>95,71.9,8.6,19.3,23.1,48.8,346,<5,>95,78.0,8.6,13.2,30.3,47.6,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2023-2024,363,360,<5,>95,73.6,5.8,20.5,25.5,48.0,361,<5,>95,82.5,<5,--,29.3,53.1,-,-,-,-,-,-
02090,"James E & A Rae Smalley Elementary School",2024-2025,359,357,<5,>95,77.3,5.6,17.0,25.7,51.5,357,<5,>95,84.8,<5,--,28.2,56.5,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2015-2016,329,291,,88.4,22.6,42.6,34.7,16.1,6.5,291,,88.4,39.8,36.0,24.0,25.4,14.4,85,36.4,32.9,30.5,--,-
02091,"Dr Claude G Perkins Elementary School",2016-2017,363,320,,88.1,29.0,36.8,34.0,19.0,10.0,319,,87.8,38.8,34.7,26.3,21.9,16.9,103,14.5,52.4,33.0,--,-
02091,"Dr Claude G Perkins Elementary School",2017-2018,324,282,,87.0,32.2,34.7,32.9,17.7,14.5,282,,87.0,46.4,29.4,24.1,26.2,20.2,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2018-2019,297,246,17.1,82.8,32.1,42.2,25.6,21.1,10.9,246,17.1,82.8,41.8,35.7,22.3,23.5,18.2,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2020-2021,267,185,30.7,69.2,18.3,57.8,23.7,11.8,6.4,182,31.8,68.1,32.4,45.0,22.5,18.1,14.2,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2021-2022,278,272,<5,>95,21.3,55.5,23.1,15.0,6.2,273,<5,>95,27.8,49.8,22.3,19.0,8.7,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2022-2023,265,262,<5,>95,14.5,62.5,22.9,8.3,6.1,263,<5,>95,19.3,60.0,20.5,14.0,5.3,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2023-2024,258,254,<5,>95,21.2,57.0,21.6,14.5,6.6,255,<5,>95,26.6,49.8,23.5,17.2,9.4,-,-,-,-,-,-
02091,"Dr Claude G Perkins Elementary School",2024-2025,254,254,<5,>95,20.0,60.2,19.6,12.9,7.0,254,<5,>95,24.8,47.2,27.9,14.9,9.8,-,-,-,-,-,-
02092,"Innovations International Charter School of Nevada",2015-2016,261,247,,94.6,21.0,46.5,32.3,--,-,248,,95.0,33.8,41.5,24.5,25.0,8.8,73,46.5,17.8,35.6,28.7,17.8
02092,"Innovations International Charter School of Nevada",2016-2017,308,276,,89.6,26.0,38.0,35.8,20.6,5.4,276,,89.6,36.2,34.7,28.9,27.1,9.0,98,14.2,56.1,29.5,--,-
02092,"Innovations International Charter School of Nevada",2017-2018,273,259,,94.8,28.9,40.9,30.1,20.4,8.4,261,,>95,37.1,35.6,27.2,23.7,13.4,-,-,-,-,-,-
02092,"Innovations International Charter School of Nevada",2018-2019,284,280,<5,>95,34.2,27.8,37.8,22.8,11.4,280,<5,>95,42.1,30.0,27.8,24.2,17.8,-,-,-,-,-,-
02092,"Innovations International Charter School of Nevada",2020-2021,246,225,8.5,91.4,8.0,67.5,24.4,--,-,226,8.1,91.8,21.2,57.5,21.2,14.1,7.0,-,-,-,-,-,-
02092,"Innovations International Charter School of Nevada",2021-2022,208,204,<5,>95,10.7,62.7,26.4,--,-,206,<5,>95,22.8,55.8,21.3,14.5,8.2,-,-,-,-,-,-
02092,"Innovations International Charter School of Nevada",2022-2023,218,218,<5,>95,18.3,58.7,22.9,11.4,6.8,218,<5,>95,25.2,55.0,19.7,15.1,10.0,-,-,-,-,-,-
02092,"Innovations International Charter School of Nevada",2023-2024,172,172,<5,>95,22.0,48.2,29.6,15.6,6.3,172,<5,>95,32.5,47.0,20.3,25.5,6.9,-,-,-,-,-,-
02092,"Innovations International Charter Elementary School",2024-2025,196,194,<5,>95,36.0,36.5,27.3,24.7,11.3,196,<5,>95,36.7,41.3,21.9,26.5,10.2,-,-,-,-,-,-
02093,"100 Academy of Excellence ES",2015-2016,200,186,,93.0,16.6,42.4,40.8,--,-,187,,93.5,26.7,47.0,26.2,19.2,7.4,59,22.0,28.8,49.1,--,-
02093,"100 Academy of Excellence ES",2016-2017,190,170,,89.4,20.0,39.4,40.5,--,-,170,,89.4,22.3,50.5,27.0,--,-,49,-,73.4,24.4,-,-
02093,"100 Academy of Excellence ES",2017-2018,185,168,,90.8,17.2,42.2,40.4,--,-,168,,90.8,19.6,50.5,29.7,--,-,-,-,-,-,-,-
02093,"100 Academy of Excellence ES",2018-2019,174,155,10.9,89.0,21.2,41.2,37.4,--,-,155,10.9,89.0,26.4,44.5,29.0,19.3,7.0,-,-,-,-,-,-
02093,"100 Academy of Excellence ES",2020-2021,192,116,39.5,60.4,-,93.1,-,-,-,100,47.9,52.0,-,83.0,12.0,-,-,-,-,-,-,-,-
02093,"100 Academy of Excellence ES",2021-2022,131,123,6.1,93.8,-,89.4,10.5,-,-,122,6.8,93.1,-,76.2,18.0,-,-,-,-,-,-,-,-
02093,"100 Academy of Excellence ES",2022-2023,124,121,<5,>95,9.9,62.8,27.2,--,-,124,<5,>95,17.7,63.7,18.5,--,-,-,-,-,-,-,-
02093,"100 Academy of Excellence ES",2023-2024,77,77,<5,>95,-,53.2,36.3,-,-,77,<5,>95,14.2,64.9,20.7,-,-,-,-,-,-,-,-
02093,"FuturEdge Academy Elementary School",2024-2025,87,84,<5,>95,-,78.5,15.4,-,-,83,<5,>95,16.8,61.4,21.6,--,-,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2015-2016,421,341,,80.9,31.0,34.6,34.3,16.4,14.6,341,,80.9,39.2,32.8,27.8,22.5,16.7,112,31.2,36.6,32.1,--,-
02094,"D L Dusty Dickens Elementary School",2016-2017,397,358,,90.1,43.2,27.6,29.0,23.1,20.1,359,,90.4,47.9,30.6,21.4,25.0,22.8,126,10.3,62.6,26.9,--,-
02094,"D L Dusty Dickens Elementary School",2017-2018,407,350,,85.9,48.8,23.4,27.7,27.4,21.4,350,,85.9,48.8,26.2,24.8,28.8,20.0,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2018-2019,382,339,11.2,88.7,35.6,33.6,30.6,19.7,15.9,339,11.2,88.7,43.6,32.4,23.8,26.8,16.8,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2020-2021,400,274,31.5,68.5,20.0,56.9,22.9,--,<5,281,29.7,70.2,32.7,43.4,23.8,18.8,13.8,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2021-2022,387,385,<5,>95,24.4,47.7,27.7,17.6,6.7,386,<5,>95,35.7,41.1,23.0,22.0,13.7,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2022-2023,390,390,<5,>95,24.3,47.4,28.2,17.6,6.6,390,<5,>95,35.6,38.7,25.6,18.4,17.1,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2023-2024,383,382,<5,>95,27.4,45.2,27.2,17.5,9.9,383,<5,>95,36.2,45.4,18.2,19.8,16.4,-,-,-,-,-,-
02094,"D L Dusty Dickens Elementary School",2024-2025,376,376,<5,>95,31.6,44.4,23.9,17.5,14.0,376,<5,>95,40.1,37.7,22.0,20.7,19.4,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2015-2016,474,402,,84.8,31.8,36.0,32.0,23.3,8.4,402,,84.8,39.8,32.5,27.6,24.6,15.1,119,54.6,14.2,31.0,41.1,13.4
02095,"Sister Robert Joseph Bailey Elementary School",2016-2017,500,430,,86.0,30.2,36.2,33.4,20.0,10.2,429,,85.8,37.2,39.1,23.5,21.6,15.6,131,20.6,48.0,31.2,--,-
02095,"Sister Robert Joseph Bailey Elementary School",2017-2018,467,426,,91.2,25.8,45.7,28.4,19.7,6.1,425,,91.0,37.6,38.5,23.7,25.8,11.7,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2018-2019,474,416,12.2,87.7,34.6,39.4,25.9,22.3,12.2,417,12.0,87.9,42.6,35.0,22.3,19.9,22.7,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2020-2021,301,165,45.1,54.8,10.9,63.6,25.4,--,-,165,45.1,54.8,27.2,53.9,18.7,15.1,12.1,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2021-2022,284,281,<5,>95,22.7,44.1,33.0,17.4,5.3,282,<5,>95,38.2,31.9,29.7,24.1,14.1,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2022-2023,284,282,<5,>95,24.1,48.9,26.9,17.7,6.3,283,<5,>95,37.8,37.8,24.3,24.3,13.4,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2023-2024,268,266,<5,>95,25.9,47.7,26.3,16.5,9.3,267,<5,>95,35.2,42.3,22.4,23.9,11.2,-,-,-,-,-,-
02095,"Sister Robert Joseph Bailey Elementary School",2024-2025,274,273,<5,>95,32.9,42.1,24.9,21.9,10.9,272,<5,>95,37.8,34.9,27.2,23.1,14.7,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2015-2016,433,376,,86.8,48.1,23.9,27.9,27.9,20.2,376,,86.8,49.2,27.1,23.6,27.3,21.8,108,39.8,--,37.0,34.2,-
02096,"Dr C Owen Roundy Elementary School",2016-2017,438,407,,92.9,43.4,25.5,30.9,24.0,19.4,405,,92.4,42.9,33.3,23.7,22.4,20.4,126,15.8,48.4,35.7,--,-
02096,"Dr C Owen Roundy Elementary School",2017-2018,452,435,,>95,45.9,23.6,30.3,25.0,20.9,432,,>95,44.6,31.2,24.0,26.1,18.5,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2018-2019,418,384,8.1,91.8,37.2,34.6,28.1,23.6,13.5,385,7.8,92.1,41.2,32.2,26.4,28.3,12.9,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2020-2021,318,272,14.4,85.5,7.7,73.1,19.1,--,-,271,14.7,85.2,16.6,66.4,16.9,11.0,5.5,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2021-2022,291,289,<5,>95,22.1,51.5,26.2,16.9,5.1,290,<5,>95,25.1,55.5,19.3,16.5,8.6,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2022-2023,317,312,<5,>95,24.6,50.6,24.6,16.9,7.6,313,<5,>95,24.2,55.5,20.1,13.7,10.5,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2023-2024,324,322,<5,>95,18.3,60.2,21.4,11.8,6.5,322,<5,>95,18.9,64.5,16.4,13.0,5.9,-,-,-,-,-,-
02096,"Dr C Owen Roundy Elementary School",2024-2025,308,306,<5,>95,21.8,54.9,23.2,12.4,9.4,307,<5,>95,25.7,58.3,15.9,17.9,7.8,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2015-2016,593,527,,88.8,40.6,23.7,35.6,26.5,14.0,527,,88.8,64.8,17.0,18.0,31.6,33.2,168,76.7,8.9,14.2,44.0,32.7
02097,"Robert L Forbuss Elementary School",2016-2017,598,530,,88.6,45.8,20.1,33.9,28.3,17.5,529,,88.4,63.8,15.6,20.4,31.9,31.9,168,33.9,29.1,36.9,27.9,5.9
02097,"Robert L Forbuss Elementary School",2017-2018,344,314,,91.2,53.5,17.5,28.9,29.2,24.2,315,,91.5,62.5,16.1,21.2,26.9,35.5,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2018-2019,352,327,7.1,92.8,50.1,25.6,24.1,28.1,22.0,327,7.1,92.8,55.9,25.0,18.9,25.6,30.2,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2020-2021,298,189,36.5,63.4,33.8,37.0,29.1,24.3,9.5,190,36.2,63.7,54.2,25.2,20.5,27.3,26.8,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2021-2022,270,270,<5,>95,43.3,30.3,26.2,23.3,20.0,270,<5,>95,57.0,20.7,22.2,27.0,30.0,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2022-2023,304,303,<5,>95,46.5,26.7,26.7,23.7,22.7,304,<5,>95,52.3,25.9,21.7,25.6,26.6,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2023-2024,287,287,<5,>95,48.7,23.6,27.5,27.1,21.6,287,<5,>95,53.3,20.5,26.1,29.2,24.0,-,-,-,-,-,-
02097,"Robert L Forbuss Elementary School",2024-2025,298,298,<5,>95,54.6,21.4,23.8,28.5,26.1,298,<5,>95,58.3,21.1,20.4,26.1,32.2,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2015-2016,442,390,,88.2,49.7,18.9,31.2,31.2,18.4,390,,88.2,67.1,13.3,19.4,33.5,33.5,134,70.1,8.9,20.8,45.5,24.6
02098,"Judith D Steele Elementary School",2016-2017,453,420,,92.7,63.8,15.4,20.7,34.0,29.7,420,,92.7,66.6,13.5,19.7,30.9,35.7,143,35.6,--,34.2,32.8,-
02098,"Judith D Steele Elementary School",2017-2018,300,278,,92.6,64.7,11.5,23.7,28.0,36.6,278,,92.6,71.5,12.5,15.8,28.7,42.8,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2018-2019,360,332,7.7,92.2,68.9,11.7,19.2,30.7,38.2,331,8.0,91.9,70.6,10.2,19.0,27.7,42.9,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2020-2021,362,267,26.2,73.7,40.8,32.2,26.9,26.9,13.8,263,27.3,72.6,47.9,28.8,23.1,24.3,23.5,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2021-2022,331,328,<5,>95,55.1,21.0,23.7,27.7,27.4,328,<5,>95,54.5,24.6,20.7,24.0,30.4,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2022-2023,373,370,<5,>95,55.6,26.4,17.8,20.8,34.8,371,<5,>95,54.9,27.7,17.2,28.0,26.9,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2023-2024,358,357,<5,>95,49.5,28.0,22.4,22.6,26.8,358,<5,>95,53.9,29.8,16.2,23.4,30.4,-,-,-,-,-,-
02098,"Judith D Steele Elementary School",2024-2025,391,391,<5,>95,48.0,31.7,20.2,21.2,26.8,391,<5,>95,53.7,28.6,17.6,25.0,28.6,-,-,-,-,-,-
02099,"Steve Schorr Elementary School",2015-2016,420,380,,90.4,44.4,20.0,35.5,30.7,13.6,380,,90.4,59.7,15.2,25.0,33.6,26.0,124,62.0,10.4,27.4,44.3,17.7
02099,"Steve Schorr Elementary School",2016-2017,476,439,,92.2,47.8,20.0,32.1,32.8,15.0,439,,92.2,56.7,19.5,23.6,32.3,24.3,163,25.7,32.5,41.7,--,-
02099,"Steve Schorr Elementary School",2017-2018,481,437,,90.8,48.2,22.8,28.8,30.6,17.6,420,,87.3,54.5,22.3,23.0,30.0,24.5,-,-,-,-,-,-
